gerrymander,verb: to manipulate voting districts in order to favor a particular political party,"Years ago, savvy politicians had gerrymandered the city center to ensure their re-election.",,,
glean,verb: collect information bit by bit,"Herb has given us no formal statement about his background, but from various hints, I have gleaned that he grew up in difficult circumstances.",,,
glib,adjective: (of a person) speaking with ease but without sincerity,"I have found that the more glib the salesman, the worse the product.",,,
glut,"noun: an excessive supply
verb: supply with an excess of","The Internet offers such a glut of news related stories that many find it difficult to know which story to read first.
In the middle of economic crises, hiring managers find their inboxes glutted with resumes.",,,
goad,verb: urge on with unpleasant comments,"Doug did not want to enter the race, but Jim, through a steady stream of taunts, goaded him into signing up for it.",,,
gossamer,adjective: characterized by unusual lightness and delicacy,"The gossamer wings of a butterfly, which allow it to fly, are also a curse, so delicate that they are often damaged.",,,
graft,"noun: corruption, usually through bribery","In countries with rampant graft, getting a driver's license can require no more than paying an official.",,,
grandiloquent,adjective: puffed up with vanity,"The dictator was known for his grandiloquent speeches, puffing his chest out and using big, important-sounding words.",,,
gregarious,adjective: to be likely to socialize with others,"Often we think that great leaders are those who are gregarious, always in the middle of a large group of people; yet, as Mahatma Gandhi and many others have shown us, leaders can also be introverted.",,,
grovel,verb: show submission or fear,"Every time Susan comes to the office, Frank grovels as if she were about to fire.",,,
guffaw,verb: laugh boisterously,"Whenever the jester fell to the ground in mock pain, the king guffawed, exposing his yellow, fang-like teeth.",,,
guileless,adjective: free of deceit,"At first I thought my niece was guileless, but I then found myself buying her ice cream every time we passed a shop.",,,
gumption,noun: resourcefulness and determination,"Wallace Stegner lamented the lack of gumption in the U.S. during the sixties, claiming that no young person knew the value of work.",,,
hackneyed,adjective: lacking significance through having been overused,"Cheryl rolled her eyes when she heard the lecturer's hackneyed advice to ""be true to yourself.""",,,
hagiographic,adjective: excessively flattering toward someone's life or work,"Most accounts of Tiger Woods life were hagiographic, until, that is, his affairs made headlines.",,,
hail,verb: enthusiastically acclaim or celebrate something,"Many college superstar athletes are hailed as the next big thing, but then flop at the professional level.",,,
halcyon,adjective: idyllically calm and peaceful; suggesting happy tranquillity; marked by peace and prosperity,The first decade after WWI was a halcyon period in America with new-found wealth and rapidly improving technology.,,,
hamper,verb: prevent the progress or free movement of,"As the rain water began to collect in pools on the highway, it began to hamper the flow of traffic.",,,
hamstrung,verb: made ineffective or powerless,"The FBI has made so many restrictions on the local police that they are absolutely hamstrung, unable to accomplish anything.",,,
hamstrung,verb: made ineffective or powerless,"The FBI has made so many restrictions on the local police that they are absolutely hamstrung, unable to accomplish anything.",,,
haphazard,adjective: marked by great carelessness; dependent upon or characterized by chance,"Many golf courses are designed with great care, but the greens on the county golf course seem entirely haphazard.",,,
harangue,"noun: a long pompous speech; a tirade;
verb: to deliver a long pompous speech or tirade","Dinner at Billy's was more a punishment than a reward, since anyone who sat at the dinner table would have to listen to Billy's father's interminable harangues against the government.;
Tired of his parents haranguing him about his laziness and lack of initiative, Tyler finally moved out of home at the age of thirty-five.",,,
